tweet_id,user_id,user_name,created_at,text,full_text,retweets,favorite
1318053100087873536,1290013787819593735,math3mantic_,Mon Oct 19 04:55:21 +0000 2020,"Day 47 of #66daysofdata: Today,  I had a zoom meeting with my friends in which we discussed classification problems… https://t.co/MFOFzS73rM","Day 47 of #66daysofdata: Today,  I had a zoom meeting with my friends in which we discussed classification problems and the difference between metrics used in-depth.

I also updated my website and made my first post. I would appreciate any feedback!

https://t.co/Rk452HBDfv",0,5
1318049128736116736,2148453230,isparam_teraiya,Mon Oct 19 04:39:35 +0000 2020,"Day 47 of #66daysofdata 
Yesterday for the entire day, I was been interviewed by a software company for the post of… https://t.co/yRYfC8PIbu","Day 47 of #66daysofdata 
Yesterday for the entire day, I was been interviewed by a software company for the post of AI/ML developer. 
Explaining this #66daysofdata in the interview, helped me to to show my enthusiasm towards learning data science and Machine learning.
@KenJee_DS",2,14
1318047087662190592,1291114285507186690,jaimedatalatte,Mon Oct 19 04:31:28 +0000 2020,"D46. #66DaysofData 
- I finally started applying machine learning algorithms to one of my datasets. Using KNN i mig… https://t.co/u4Oy9BMZlV","D46. #66DaysofData 
- I finally started applying machine learning algorithms to one of my datasets. Using KNN i might be able to predict liverpool position in the premier league",2,19
1318046240483864576,1300541186864590848,trainandtest,Mon Oct 19 04:28:06 +0000 2020,"#QuestionOfTheDay Is it necessary to remove correlated features when using LightGBM model? 

#MachineLearning… https://t.co/pkLTZOs8tL","#QuestionOfTheDay Is it necessary to remove correlated features when using LightGBM model? 

#MachineLearning #66daysofdata 
#100DaysOfCode #100DaysOfMLCode #Data #DataScience",7,10
1318043496364781568,1108597836755755009,maisdev,Mon Oct 19 04:17:12 +0000 2020,This morning was more like a planning session for coming days/weeks. Will return to udemy python course and possibl… https://t.co/KWkajGLYit,"This morning was more like a planning session for coming days/weeks. Will return to udemy python course and possibly start kaggle python course. May start some books on ML/python, too. Can also do some ML exercises in python. Round-2 D0 #100DaysOfMLCode D49 #66daysofdata",3,8
1318041024833388544,1247769181002403841,ahanawrites,Mon Oct 19 04:07:22 +0000 2020,Day 48 of #66daysofdata: Learning rate (LR) is an important hyper-parameter in training neural networks. If LR is t… https://t.co/JEn5bWWY6i,"Day 48 of #66daysofdata: Learning rate (LR) is an important hyper-parameter in training neural networks. If LR is too small, the network will take a long time to converge or get stuck in a suboptimal solution, while too large a value might cause it to overshoot the optimal 1/2",0,5
1318030057860866048,1262564081699086341,ImportData1,Mon Oct 19 03:23:48 +0000 2020,"📅Day 49 of #66daysofdata

Read pg.161-167 of ESL
- Nonparametric Logistic Regression
- Multidimensional Splines… https://t.co/cM4FTJLrwD","📅Day 49 of #66daysofdata

Read pg.161-167 of ESL
- Nonparametric Logistic Regression
- Multidimensional Splines

https://t.co/lQAlZd4e66

#Statistics #MachineLearning #DataScience #Data #Analytics #DataAnalytics #ImportData",1,7
1318029540044771328,211289215,IamTonyAK,Mon Oct 19 03:21:44 +0000 2020,#66DaysOfData days 37 &amp; 38. Took the weekend off after 14 days straight of projects. Watched codebasics' Step by st… https://t.co/gQJwqUseBE,#66DaysOfData days 37 &amp; 38. Took the weekend off after 14 days straight of projects. Watched codebasics' Step by step roadmap to learn data science in 6 months and Ken Jee's interview with John David. Got some good notes and bookmarked solid references.,0,4
1318028997268156417,45938414,KiInoue,Mon Oct 19 03:19:35 +0000 2020,Day02 of #66DaysOfData: Gradient Descent algorithm to find local minima - using housing prices from Zillow. R,None,0,3
1318021936182681602,1301208059486842882,ceeezthedata,Mon Oct 19 02:51:31 +0000 2020,"🗓 Day 47 of #66daysofdata 
#DataScience #DataAnalytics #Python 

3 Key Concepts of Analytics 
———————————————
1 - D… https://t.co/k8ghH5Tnwg","🗓 Day 47 of #66daysofdata 
#DataScience #DataAnalytics #Python 

3 Key Concepts of Analytics 
———————————————
1 - Descriptive Analysis 
2 - Predictive Analysis 
3 - Prescriptive Analysis

https://t.co/6uaNYiwUNF",0,3
1318018266808373248,1062791913059872769,MarouaManal,Mon Oct 19 02:36:57 +0000 2020,Day 44 of #66daysofdata I covered RNN and LSTM mechanisms. I recommend this YT video by @_brohrer_… https://t.co/MxyeXgOgrN,"Day 44 of #66daysofdata I covered RNN and LSTM mechanisms. I recommend this YT video by @_brohrer_ https://t.co/ltK4veNmMC Next, I want to apply it in a NLP problem. @KenJee_DS",1,15
1318000399895326720,1230211224337432576,aaronpetryio,Mon Oct 19 01:25:57 +0000 2020,"Day 48 of #66DaysOfData:
- Built my first (SUPER BASIC) website using Flask! 

I want to build a very simple, minim… https://t.co/i7ESbuFLXS","Day 48 of #66DaysOfData:
- Built my first (SUPER BASIC) website using Flask! 

I want to build a very simple, minimal website to ""blog"" and post about my projects. I have one using WordPress, but feel like it'll be good experience to build one in Python.",0,13
1317999032342663168,2149586883,vperez2000,Mon Oct 19 01:20:31 +0000 2020,"#Dia48 de #66daysofdata por @KenJee_DS

Y nuevamente, es #Domingo
Algunos ejercicios en  Python, Pandas, Matplotlib… https://t.co/6iDZvT8aAT","#Dia48 de #66daysofdata por @KenJee_DS

Y nuevamente, es #Domingo
Algunos ejercicios en  Python, Pandas, Matplotlib, mañana continuare con mi pequeño proyecto 👩🏻‍💻
#sundaymood",0,2
1317999031092731904,2149586883,vperez2000,Mon Oct 19 01:20:30 +0000 2020,"#Day48 of #66daysofdata by @KenJee_DS

And again, It's #Sunday
Some Python, Pandas, Matplotlib exercises, tomorrow… https://t.co/rkNpKXoFlN","#Day48 of #66daysofdata by @KenJee_DS

And again, It's #Sunday
Some Python, Pandas, Matplotlib exercises, tomorrow I will continue with my little project 👩🏻‍💻
#sundaymood",1,7
1317997860491825152,1296842578000633857,TheStatsDaddy,Mon Oct 19 01:15:51 +0000 2020,"Day 47 of #66daysofdata

Ready to give the first sneak peak of the sports project.

Get comfortable. 

Strap yourse… https://t.co/ysZUCTJcUZ","Day 47 of #66daysofdata

Ready to give the first sneak peak of the sports project.

Get comfortable. 

Strap yourself in.

This baby is going to knock your socks off.

#python #pythonpandas #datascience #bestsportscity #notevenclose https://t.co/i6HGIHrEBL",0,1
1317993318396121088,1316026606880604161,isaac_sarver,Mon Oct 19 00:57:48 +0000 2020,Day 6 of #66daysofdata writing tons of regex filters to extract data from the OCR output of scanned forms. Lots of… https://t.co/MQLBTfq59z,Day 6 of #66daysofdata writing tons of regex filters to extract data from the OCR output of scanned forms. Lots of busywork today and not much studying so hoping to get some Coursera videos in before the end of the night.,0,10
1317978231790833671,1301248170022838274,hannahleblancm,Sun Oct 18 23:57:51 +0000 2020,"Day 31-34 / #66daysofdata 

I finished week 1 of Bayesian Statistics: From Concept to Data Analysis on @coursera by @ucsantacruz 🤓",None,0,9
1317976678300340224,1166857292702191616,Ozan57347163,Sun Oct 18 23:51:41 +0000 2020,"#66DaysOfData, today, i ve finished my udemy course python zero to hero, and get my certificate! Im happy to know t… https://t.co/a0Otk6Jj8O","#66DaysOfData, today, i ve finished my udemy course python zero to hero, and get my certificate! Im happy to know that there is a huge difference about my python knowledge btw 4 months ago and now.",0,7
1317974529243631616,1169401020989890560,gregorymbell,Sun Oct 18 23:43:09 +0000 2020,"Day 43 of #66daysofdata 

Today I watched three of Alex the Analyst's SQL beginner tutorials.

https://t.co/8DgNs7FRid",None,0,6
1317970042605228033,402646456,ToluwaniJohnson,Sun Oct 18 23:25:19 +0000 2020,"Day 46 of #66DaysOfData

Read: Machine Learning Algorithms from Start to Finish in Python: Linear Regression
Source… https://t.co/hMbuBFWqBS","Day 46 of #66DaysOfData

Read: Machine Learning Algorithms from Start to Finish in Python: Linear Regression
Source; @TDataScience

@KenJee_DS",3,4
1317965073957101568,375194054,ashleybee94,Sun Oct 18 23:05:34 +0000 2020,Happy Sunday! #66DaysofData today was about progressing through my machine learning project courtesy of… https://t.co/JcflMKcm5A,Happy Sunday! #66DaysofData today was about progressing through my machine learning project courtesy of @TeachTheMachine 🦾 I compared two linear machine learning models &amp; 4 nonlinear to come up with the best model to run my tests. Finally evaluated predictions! Onto the next✌️,1,9
1317964622763274240,1300521724274974723,antgobar,Sun Oct 18 23:03:47 +0000 2020,"Day 48 of #66daysofdata - #python focus: classes
I'm not very confident with python classes and their uses/behaviou… https://t.co/Ukwx7Khf6A","Day 48 of #66daysofdata - #python focus: classes
I'm not very confident with python classes and their uses/behaviour, so I need to develop my intuition for them! 
#DataScience",1,7
1317956189951422464,1214740859628818432,SripathiMohana1,Sun Oct 18 22:30:16 +0000 2020,"Day 21:
Learning how to work with time series data. #100daysofcode #100daysofmlcode #66daysofdata",None,6,5
1317955279296876545,159043283,paula_ai_,Sun Oct 18 22:26:39 +0000 2020,#66daysofdata Anyone else is learning computer vision?,None,0,10
1317948616275841025,1299751299433496576,lukaszschab,Sun Oct 18 22:00:11 +0000 2020,Day 48: Top 5 Statistical Concepts Every Data Scientist Must Know  https://t.co/UHMTmcosTk #66daysofdata… https://t.co/4fYwYGWfOd,Day 48: Top 5 Statistical Concepts Every Data Scientist Must Know  https://t.co/UHMTmcosTk #66daysofdata #datascience https://t.co/hUY9L7U90B,0,5
1317944959098650625,4790572463,SalsaLeader,Sun Oct 18 21:45:39 +0000 2020,D50: ML regression in mplus #66DaysofData,None,0,1
1317943135394201602,1300017281666363394,mrvsokolovsky,Sun Oct 18 21:38:24 +0000 2020,"Day 48 of #66DaysOfData by @KenJee_DS. Solved one task on the Deep learning course and spent 2,5 hours trying to so… https://t.co/aWXd8VxLId","Day 48 of #66DaysOfData by @KenJee_DS. Solved one task on the Deep learning course and spent 2,5 hours trying to solve the second one. Didn't make it happen. #numpy, give me a break 😅",1,3
1317942727321948161,902263488134864896,namesbaun,Sun Oct 18 21:36:47 +0000 2020,"Day 41 of #66daysofdata:
- Auc Roc Curve theory
- Started revising Statistics
@KenJee_DS",None,0,7
1317942231446261760,1008778640,Alepipi78,Sun Oct 18 21:34:48 +0000 2020,"Day 44-45 of #66DaysOfData

-Review Hadoop: Sqoop, Pig and Hive
-Do some Hadoop Hands-on exercise.",None,0,4
1317941565197778947,2225243816,risser_l,Sun Oct 18 21:32:09 +0000 2020,"Day 48 #66daysofdata
- I completed the course on Airflow!
I am now ready for a bit of practice.",None,0,2
1317936884245561344,1300432246432768001,DaedalusDream,Sun Oct 18 21:13:33 +0000 2020,"Day 48: I need rest, doctor's orders. Still a few days left to be back to full strength :) TOday, I did some light… https://t.co/xooScDFcpN","Day 48: I need rest, doctor's orders. Still a few days left to be back to full strength :) TOday, I did some light exploration of the entities in my 'location' disaster tweet column ... what a mess! :D Need to brush up on entities too. :)
#66daysofdata",0,3
1317931873872564224,4817808619,DavidEffiong16,Sun Oct 18 20:53:39 +0000 2020,"Never underestimate the power of more data... Excerpt from Introduction To Machine Learning.
Day 20, 21, 22 of… https://t.co/YxRMZp67au","Never underestimate the power of more data... Excerpt from Introduction To Machine Learning.
Day 20, 21, 22 of #66daysofdata ... Completed @DataCamp Intermediate Python Course. Currently reading Introduction to Machine Learning. 
#EndSARS #DataScience #EndPoliceBrutalityinNigera",4,4
1317928771631054848,1108001526872723461,datapride_net,Sun Oct 18 20:41:19 +0000 2020,"Learn Python and R programming with real-world projects. 
https://t.co/jZgf9jh7JZ

#66daysofdata
#DataAnalytics… https://t.co/DJhbeMAi5I","Learn Python and R programming with real-world projects. 
https://t.co/jZgf9jh7JZ

#66daysofdata
#DataAnalytics #MachineLearning #DeepLearning #AI
#Coding #DataScience #Analytics #Dataviz #Python #100DaysOfCode",0,1
1317928609366102017,1108001526872723461,datapride_net,Sun Oct 18 20:40:41 +0000 2020,Master the basics of data analysis in Python. Expand your skillset by learning scientific computing with numpy.… https://t.co/ZKQUEfjTrA,"Master the basics of data analysis in Python. Expand your skillset by learning scientific computing with numpy.
https://t.co/jZgf9jh7JZ

#66daysofdata
#DataAnalytics #MachineLearning #DeepLearning #AI
#Coding #DataScience #Analytics #Dataviz #Python #100DaysOfCode",17,9
1317928453216325638,1108001526872723461,datapride_net,Sun Oct 18 20:40:03 +0000 2020,"Get hands-on data science experience.
https://t.co/jZgf9jh7JZ

#66daysofdata
#DataAnalytics #MachineLearning… https://t.co/kNrpkQxHbc","Get hands-on data science experience.
https://t.co/jZgf9jh7JZ

#66daysofdata
#DataAnalytics #MachineLearning #DeepLearning #AI
#Coding #DataScience #Analytics #Dataviz #Python #100DaysOfCode",0,1
1317928328205041664,1108001526872723461,datapride_net,Sun Oct 18 20:39:34 +0000 2020,"The best site to learn data science online. 
https://t.co/jZgf9jh7JZ

#66daysofdata
#DataAnalytics #MachineLearning… https://t.co/pba6fFPxSt","The best site to learn data science online. 
https://t.co/jZgf9jh7JZ

#66daysofdata
#DataAnalytics #MachineLearning #DeepLearning #AI
#Coding #DataScience #Analytics #Dataviz #Python #100DaysOfCode",1,1
1317918664134447105,1039882181106126848,_stan_leigh,Sun Oct 18 20:01:09 +0000 2020,Day 48: Mathematics behind Large Margin Classification. #66daysofdata,None,0,1
1317912362515681286,2527930848,joao96santos,Sun Oct 18 19:36:07 +0000 2020,"26.2 / #66DaysOfData

• [Section 60] Case Study - Loading the 'absenteeism_module'

Business Intelligence Analyst P… https://t.co/hnL2jbaDll","26.2 / #66DaysOfData

• [Section 60] Case Study - Loading the 'absenteeism_module'

Business Intelligence Analyst Perspective; Deploying the Module; Predict Absenteeism with New Dataset",0,1
1317912360531709952,2527930848,joao96santos,Sun Oct 18 19:36:07 +0000 2020,"26.1 / #66DaysOfData

• [Section 59] Case Study - Applying Machine Learning to Create the 'absenteeism_module'

Log… https://t.co/ndT9YnpqTo","26.1 / #66DaysOfData

• [Section 59] Case Study - Applying Machine Learning to Create the 'absenteeism_module'

Logistic Regression; Targets and Inputs; Standardize; Split, Fit and Accuracy; Weights and Bias; Backward Elimination; Test; 'Pickling' and Module Creation",0,5
1317911792194969600,1289157602929045507,orsusconsulting,Sun Oct 18 19:33:51 +0000 2020,"Monday Motivational quote!!

#branding #Jobs #JobSearch #hr #market #ItsOkayToNotBeOkay 
#66daysofdata… https://t.co/2Fu3yCxFkH","Monday Motivational quote!!

#branding #Jobs #JobSearch #hr #market #ItsOkayToNotBeOkay 
#66daysofdata #communication #interview #resume #opportunity #HIRINGNOW #hiring #monday #MondayMotivation #MondayMorning #mondaythoughts https://t.co/cLQTAIjAQ5",0,1
1317905325781995520,834502694203068416,Abh8017,Sun Oct 18 19:08:09 +0000 2020,"Day 40 of #66DaysOfData

Feeling satisfied 😌 after completed the Cross-Validation chapter from @abhi1thakur 's  A(a… https://t.co/DSCmxFPoVz","Day 40 of #66DaysOfData

Feeling satisfied 😌 after completed the Cross-Validation chapter from @abhi1thakur 's  A(a)AMLP book 

Link for the notebook https://t.co/rGBj4JKaOk

@KenJee_DS #MachineLearning #datascience",1,13
1317903477251604480,1270361837956141056,Mohammed_Azeem_,Sun Oct 18 19:00:49 +0000 2020,"Day 41(18 Oct)#66DaysOfData with @KenJee_DS
- Azure ML studio- Understanding Datastores vs Datasets, Monitoring, da… https://t.co/oZ0uWSgJmA","Day 41(18 Oct)#66DaysOfData with @KenJee_DS
- Azure ML studio- Understanding Datastores vs Datasets, Monitoring, data drift, Practice same in Azure lab.
-Made a Github Readme file for one of the project 
#MachineLearning #DataScience #ArtificialIntelligence",0,3
1317901011705565185,1275841444310286339,danielleboccell,Sun Oct 18 18:51:01 +0000 2020,"14/66

Today, I read a bit about GANs; tinkered a bit with a dataset on kaggle; etc. 

#66daysofdata",None,0,7
1317899163686727680,834502694203068416,Abh8017,Sun Oct 18 18:43:40 +0000 2020,"Day 39 of #66DaysOfData

I did some research on NLP and Text generation techniques to generate poems and lyrics… https://t.co/KlChDh2lVS","Day 39 of #66DaysOfData

I did some research on NLP and Text generation techniques to generate poems and lyrics #GAN 
@arXiv_Daily https://t.co/xKqXrDvDk4
https://t.co/uhboFBbN7h

@KenJee_DS #Datascience #ML #AI",0,4
1317895093206962176,1159830350102781953,KenJee_DS,Sun Oct 18 18:27:30 +0000 2020,"Day 48 of the #66DaysOfData! 

Today I will trying to get some moving dots on the screen for the @kaggle big data b… https://t.co/TkgJeNJakH","Day 48 of the #66DaysOfData! 

Today I will trying to get some moving dots on the screen for the @kaggle big data bowl. 

This is all pretty new territory (working with spatial data), so I am going to have some fun experimenting with graphing it!",1,34
1317890434669015040,1291759532520034304,SumitShetty19,Sun Oct 18 18:08:59 +0000 2020,Day 34 of #66daysofdata initiative! I have gone through some of the notebooks on kaggle to learn about the implemen… https://t.co/UUNScqFY0K,Day 34 of #66daysofdata initiative! I have gone through some of the notebooks on kaggle to learn about the implementation of code related to Exploratory data analysis.,0,12
1317878032686665728,2408550806,parthrajauria,Sun Oct 18 17:19:42 +0000 2020,"Day 45 and Day 46 of #66daysofdata!
Worked on Kaggle project on both the days. @KenJee_DS",None,0,5
1317877862171615233,951871594376376320,JackRaifer,Sun Oct 18 17:19:01 +0000 2020,"What is your bets ""had to google it"" moment in ML?
For me, doing any ML means having @StackOverflow, packages docum… https://t.co/up2yMXPwig","What is your bets ""had to google it"" moment in ML?
For me, doing any ML means having @StackOverflow, packages documentation and 
google tabs open and ready.
#66DaysOfData https://t.co/U5tWH82NfE",0,5
1317875776004345856,1299934585208229888,IamSahilNishad,Sun Oct 18 17:10:44 +0000 2020,"🗓️Day 48 of #66daysofdata with @KenJee_DS

- studied about ensemble methods such as random forest regressor &amp; class… https://t.co/5neETDJNt4","🗓️Day 48 of #66daysofdata with @KenJee_DS

- studied about ensemble methods such as random forest regressor &amp; classifier.

- making prediction using predict() &amp; predict_proba()

- looked into overfitting &amp; underfitting in general, such as how it can occur &amp; how can we avoid it.",0,5
1317872927224811522,1301025989359788033,AMuktineni,Sun Oct 18 16:59:25 +0000 2020,"Day 45 and 46 of #66daysofdata

Done performing Data Wrangling on Big Mountain Resort project. Watched MONEYBALL in… https://t.co/Y1cTXYfMYV","Day 45 and 46 of #66daysofdata

Done performing Data Wrangling on Big Mountain Resort project. Watched MONEYBALL in Netflix. Its a real story of how adopting Data Analytics can reinvent a team's approach towards winning a sport. &amp; Watched @KenJee_DS 's Dealing with Doubts in DS",0,20
1317871147136864256,3303848442,lafstofitin,Sun Oct 18 16:52:20 +0000 2020,"Day 18 of the #66DaysOfData! 
S&amp;P 500 company correlation table",None,0,1
1317869053088649216,822280007502295041,_paulo_lopez_,Sun Oct 18 16:44:01 +0000 2020,"Day 46 of #66daysofdata
- Will continue reading Ch.9 ""Unsupervised Learning Techniques"" of Hands-on Machine Learnin… https://t.co/PQfFNHrqzg","Day 46 of #66daysofdata
- Will continue reading Ch.9 ""Unsupervised Learning Techniques"" of Hands-on Machine Learning by Aurelien Geron.

- Read an article of how Deep Learning it's tracking volcanos.
https://t.co/cIInI8r0k7",1,18
1317864036545961984,1299734106587107329,SatwikShankar,Sun Oct 18 16:24:05 +0000 2020,Days 41-42 n 44 of #66daysofdata Tested the model evaluations metrics on my Kaggle sample data sets + watched addit… https://t.co/Cm0WygavQM,"Days 41-42 n 44 of #66daysofdata Tested the model evaluations metrics on my Kaggle sample data sets + watched additional vids for the same
https://t.co/NXj0rXR9yf

Day 43 went in SQL revision n interview prep",0,6
1317860481449775105,422011719,SavyaSachiGupta,Sun Oct 18 16:09:58 +0000 2020,"Day 48 of #66DaysOfData: @KenJee_DS

Subsampling for Big-n: Leveraging:
🟢Fast &amp; simple subsampling approach to focu… https://t.co/75Bp00aa4K","Day 48 of #66DaysOfData: @KenJee_DS

Subsampling for Big-n: Leveraging:
🟢Fast &amp; simple subsampling approach to focus on important samples
🟢Smaller datasets make for easier computation &amp; visualization
🔴Outliers have large leverage but would not represent actual shape of data",0,15
1317859792170274816,19448058,paulapivat,Sun Oct 18 16:07:13 +0000 2020,"Day 42:

- revisit Housing Prices Competition dataset frm Kaggle to give it another go
- reviewing learning from ch… https://t.co/7FBEYOLvWQ","Day 42:

- revisit Housing Prices Competition dataset frm Kaggle to give it another go
- reviewing learning from ch2 Hands-on-ML 
- did exploratory analysis and stratified sampling for splitting training from testing data

#66daysofdata",0,2
1317848267250688001,159043283,paula_ai_,Sun Oct 18 15:21:26 +0000 2020,"Day 47 of #66daysofdata

- I did more lessons of the pyimagesearch course. 
- In the next few days I'll try to do m… https://t.co/MoQBuPmHE6","Day 47 of #66daysofdata

- I did more lessons of the pyimagesearch course. 
- In the next few days I'll try to do mini-projects to consolidate what I've learned so far.",0,15
1317846789253255169,1206593820139245569,KhushbooRPatel,Sun Oct 18 15:15:33 +0000 2020,12/66 : I could not do anything as planned a day trip to a beach and came back exhausted..  #66daysofdata,None,0,4
1317843012601348096,918457171121119233,snr14x,Sun Oct 18 15:00:33 +0000 2020,"Day 16 | #66DaysofData 

- Revised Neural Networks/ Backpropagation/ Activation Function.
- Tinkering Flask and tes… https://t.co/bA7N1AfAjN","Day 16 | #66DaysofData 

- Revised Neural Networks/ Backpropagation/ Activation Function.
- Tinkering Flask and testing it on Postman.

Key Takeaways:

- NN, Chain rule, loss function, Gradient Descent, 
Sigmoid, Tanh, ReLU, Leaky ReLU.
- Flask ( Post - Get Method ), Postman.",0,14
1317838904280711174,1164170904701734912,dumitruxx,Sun Oct 18 14:44:13 +0000 2020,"Day 48 of #66DaysOfData! 

After checking a lot of theory, today it is finally time for practice.

I will check the… https://t.co/Yzyz52WCzY","Day 48 of #66DaysOfData! 

After checking a lot of theory, today it is finally time for practice.

I will check the notebooks from ""Housing Prices Competition for Kaggle Learn Users"" on Kaggle.

#MachineLearning #DataScience #AI #Kaggle",2,14
1317835722473156609,725438802,huangyutao09,Sun Oct 18 14:31:35 +0000 2020,"Day 26 of #66daysofdata @KenJee_DS Today I finished lesson 3 to lesson 5 of Intro to Machine Learning. Tomorrow will be Monday, come on 打工人！",None,2,6
1317832343722184705,285723440,geekanvesh,Sun Oct 18 14:18:09 +0000 2020,"Day 39 of #66daysofdata 
Read #Data #science overview by @quaesita - https://t.co/oPUzcuItjn

Listened to @superdatasci #podcast",None,1,11
1317827599746301952,1299889188246966272,EdLearningML,Sun Oct 18 13:59:18 +0000 2020,Day 48 - Set up Jupyter on my computer. Working through HOML book. #66daysofdata,None,0,6
1317827469466955777,1169284826676912128,CiaoAka,Sun Oct 18 13:58:47 +0000 2020,"Day 32 #66daysofdata Many ML algorithms, statistical models rely heavily upon matrices&amp; linear algebra for computat… https://t.co/pIapSTh4Sm","Day 32 #66daysofdata Many ML algorithms, statistical models rely heavily upon matrices&amp; linear algebra for computation. Doing that! Solved a few problems with modality, central tendency in statistics.And went over Functions, defining domain+ range+ studied the distance geometry.",0,7
1317825548865949697,1303633005307670529,Michael91661831,Sun Oct 18 13:51:09 +0000 2020,"Day 23 of #66daysofdata 
I reviewed many of my notebook and practised pandas and seaborn for about an hour.
I also… https://t.co/mz50wPEWO2","Day 23 of #66daysofdata 
I reviewed many of my notebook and practised pandas and seaborn for about an hour.
I also watched Ken's most recent video: https://t.co/VKBcWGufho",0,11
1317824879714947080,947682740568072199,jariuslouie,Sun Oct 18 13:48:29 +0000 2020,"Day 46 of #66daysofdata
-Busy sunday today. Big meeting at work tomorrow and need to prep a lot of things.
-Answere… https://t.co/lXW32rCM8s","Day 46 of #66daysofdata
-Busy sunday today. Big meeting at work tomorrow and need to prep a lot of things.
-Answered a few @hackerrank questions today
-listened/watched how to get an analytics job podcast episode 38

@KenJee_DS",0,11
1317820694915215360,75231596,arifhadiyan,Sun Oct 18 13:31:52 +0000 2020,"Day 5 of #66daysofdata
Python Lists and Sets",None,0,3
1317816493871169536,1301630535551381506,Tayiablytics,Sun Oct 18 13:15:10 +0000 2020,"Day 45 of #66daysofdata
Decided to change from the yelp dataset to an Amazon fine foods dataset so that I could sta… https://t.co/3Wp7sDHRAD","Day 45 of #66daysofdata
Decided to change from the yelp dataset to an Amazon fine foods dataset so that I could start the project from the beginning and get more practice however my laptop was struggling running the models given the size of the dataset may need to simplify it ☹️",0,2
1317801864994328577,1309718985986899971,2020codechalle1,Sun Oct 18 12:17:02 +0000 2020,"DAY8 / Today I practised the SNOWFLAKE. I tried all the hands-on tutorial, and ready to claim my badge. I found the… https://t.co/hIWdeD7Prm","DAY8 / Today I practised the SNOWFLAKE. I tried all the hands-on tutorial, and ready to claim my badge. I found the SNOWFLAKE  is so easy to navigate and crash-free. As a data analyst, I love Snowflake! #66daysofdata  #snowflake  #DataScience https://t.co/bKpTH1gvtz",0,3
1317794668642324481,287494361,HakeemAmir,Sun Oct 18 11:48:27 +0000 2020,"@KenJee_DS Day 48 of #66daysofdata. 

Database-system Applications.
Data models and the advantages of a DBMS.",None,0,3
1317776683894648834,1262624101983633408,erkushagra_,Sun Oct 18 10:36:59 +0000 2020,"day-48 of #66daysofdata worked with stats terms i.e mean, median, and standard deviation, implemented on IPL datase… https://t.co/SfDxsnKPvi","day-48 of #66daysofdata worked with stats terms i.e mean, median, and standard deviation, implemented on IPL dataset...#WorkinProgress 
#dataanalysis",0,2
1317756002373128192,1300492664308146176,MarkusM99098101,Sun Oct 18 09:14:48 +0000 2020,Day 45 of #66daysofdata: I'm quite fascinated by idea of distributed systems to analyse Big Data and the implementa… https://t.co/QcMyl9t79s,Day 45 of #66daysofdata: I'm quite fascinated by idea of distributed systems to analyse Big Data and the implementation with the whole Hadoop and Apache framework. After I tried to set up Hadoop a few weeks ago I finally managed to do it and to run a local Hadoop cluster. 1/2,0,11
1317753156042919936,1302396348931756032,DeeDanner_DS,Sun Oct 18 09:03:29 +0000 2020,"Day 41 of #66daysofdata 

Added a scheduled review date to the little program I created.

I used the Python datetim… https://t.co/SHFAR4b0Gj","Day 41 of #66daysofdata 

Added a scheduled review date to the little program I created.

I used the Python datetime module.

#BetterThanYesterday",1,3
1317744492259266560,1108001526872723461,datapride_net,Sun Oct 18 08:29:04 +0000 2020,"Free Python basics course. Start learning today.
https://t.co/jZgf9jh7JZ

#66daysofdata
#DataAnalytics… https://t.co/bXEDkOpiNF","Free Python basics course. Start learning today.
https://t.co/jZgf9jh7JZ

#66daysofdata
#DataAnalytics #MachineLearning #DeepLearning #AI
#Coding #DataScience #Analytics #Dataviz #Python #100DaysOfCode",1,2
1317744277762473984,1108001526872723461,datapride_net,Sun Oct 18 08:28:12 +0000 2020,Learn how to use Python interactively and by using a script. Create your first variables and acquaint yourself with… https://t.co/gm3KqIWEKL,"Learn how to use Python interactively and by using a script. Create your first variables and acquaint yourself with Python's basic data types.
Online.
https://t.co/jZgf9jh7JZ

#66daysofdata
#DataAnalytics #MachineLearning #DeepLearning
#Coding #DataScience #Python #100DaysOfCode",1,2
1317743305862557696,1108001526872723461,datapride_net,Sun Oct 18 08:24:21 +0000 2020,"Become a data science expert and get all the support you need.
https://t.co/jZgf9jh7JZ

#66daysofdata… https://t.co/pLWIrP4wLv","Become a data science expert and get all the support you need.
https://t.co/jZgf9jh7JZ

#66daysofdata
#DataAnalytics #MachineLearning #DeepLearning #AI
#Coding #DataScience #Analytics #Dataviz #Python #100DaysOfCode",13,5
1317742803997380609,1108001526872723461,datapride_net,Sun Oct 18 08:22:21 +0000 2020,"Whether you’re just starting out or a seasoned pro, improve your skills in data manipulation, data visualization, s… https://t.co/70w2S6g0zb","Whether you’re just starting out or a seasoned pro, improve your skills in data manipulation, data visualization, statistics, machine learning, and more.
https://t.co/jZgf9jh7JZ

#66daysofdata
#DataAnalytics #MachineLearning #DeepLearning #AI
#DataScience #Python #100DaysOfCode",11,7
1317742607204835334,1108001526872723461,datapride_net,Sun Oct 18 08:21:34 +0000 2020,"Master new skills with real-world projects and daily practice challenges.
https://t.co/jZgf9jh7JZ

#66daysofdata… https://t.co/ic7knKl6v5","Master new skills with real-world projects and daily practice challenges.
https://t.co/jZgf9jh7JZ

#66daysofdata
#DataAnalytics #MachineLearning #DeepLearning #AI
#Coding #DataScience #Analytics #Dataviz #Python #100DaysOfCode",3,3
